Country,State,District,Category,Sub_Category,Year,Total_Crimes
Malaysia,Pahang,All,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Pahang,All,assault,robbery_gang_armed,1/1/2022,1
Malaysia,Pahang,All,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Pahang,All,assault,robbery_gang_unarmed,1/1/2021,40
Malaysia,Pahang,All,assault,robbery_gang_unarmed,1/1/2022,41
Malaysia,Pahang,All,assault,robbery_gang_unarmed,1/1/2023,63
Malaysia,Pahang,All,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Pahang,All,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Pahang,All,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Pahang,All,assault,robbery_solo_unarmed,1/1/2021,45
Malaysia,Pahang,All,assault,robbery_solo_unarmed,1/1/2022,32
Malaysia,Pahang,All,assault,robbery_solo_unarmed,1/1/2023,54
Malaysia,Pahang,All,property,all,1/1/2021,1643
Malaysia,Pahang,All,property,all,1/1/2022,1489
Malaysia,Pahang,All,property,all,1/1/2023,1466
Malaysia,Pahang,All,property,break_in,1/1/2021,478
Malaysia,Pahang,All,property,break_in,1/1/2022,423
Malaysia,Pahang,All,property,break_in,1/1/2023,387
Malaysia,Pahang,All,property,theft_other,1/1/2021,771
Malaysia,Pahang,All,property,theft_other,1/1/2022,648
Malaysia,Pahang,All,property,theft_other,1/1/2023,570
Malaysia,Pahang,All,property,theft_vehicle_lorry,1/1/2021,13
Malaysia,Pahang,All,property,theft_vehicle_lorry,1/1/2022,17
Malaysia,Pahang,All,property,theft_vehicle_lorry,1/1/2023,24
Malaysia,Pahang,All,property,theft_vehicle_motorcar,1/1/2021,69
Malaysia,Pahang,All,property,theft_vehicle_motorcar,1/1/2022,89
Malaysia,Pahang,All,property,theft_vehicle_motorcar,1/1/2023,99
Malaysia,Pahang,All,property,theft_vehicle_motorcycle,1/1/2021,312
Malaysia,Pahang,All,property,theft_vehicle_motorcycle,1/1/2022,312
Malaysia,Pahang,All,property,theft_vehicle_motorcycle,1/1/2023,386
Malaysia,Pahang,Bentong,assault,all,1/1/2021,34
Malaysia,Pahang,Bentong,assault,all,1/1/2022,48
Malaysia,Pahang,Bentong,assault,all,1/1/2023,54
Malaysia,Pahang,Bentong,assault,causing_injury,1/1/2021,12
Malaysia,Pahang,Bentong,assault,causing_injury,1/1/2022,25
Malaysia,Pahang,Bentong,assault,causing_injury,1/1/2023,19
Malaysia,Pahang,Bentong,assault,murder,1/1/2021,2
Malaysia,Pahang,Bentong,assault,murder,1/1/2022,1
Malaysia,Pahang,Bentong,assault,murder,1/1/2023,3
Malaysia,Pahang,Bentong,assault,rape,1/1/2021,8
Malaysia,Pahang,Bentong,assault,rape,1/1/2022,8
Malaysia,Pahang,Bentong,assault,rape,1/1/2023,10
Malaysia,Pahang,Bentong,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Pahang,Bentong,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Pahang,Bentong,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Pahang,Bentong,assault,robbery_gang_unarmed,1/1/2021,5
Malaysia,Pahang,Bentong,assault,robbery_gang_unarmed,1/1/2022,7
Malaysia,Pahang,Bentong,assault,robbery_gang_unarmed,1/1/2023,9
Malaysia,Pahang,Bentong,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Pahang,Bentong,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Pahang,Bentong,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Pahang,Bentong,assault,robbery_solo_unarmed,1/1/2021,7
Malaysia,Pahang,Bentong,assault,robbery_solo_unarmed,1/1/2022,7
Malaysia,Pahang,Bentong,assault,robbery_solo_unarmed,1/1/2023,13
Malaysia,Pahang,Bentong,property,all,1/1/2021,133
Malaysia,Pahang,Bentong,property,all,1/1/2022,188
Malaysia,Pahang,Bentong,property,all,1/1/2023,192
Malaysia,Pahang,Bentong,property,break_in,1/1/2021,35
Malaysia,Pahang,Bentong,property,break_in,1/1/2022,31
Malaysia,Pahang,Bentong,property,break_in,1/1/2023,36
Malaysia,Pahang,Bentong,property,theft_other,1/1/2021,59
Malaysia,Pahang,Bentong,property,theft_other,1/1/2022,101
Malaysia,Pahang,Bentong,property,theft_other,1/1/2023,92
Malaysia,Pahang,Bentong,property,theft_vehicle_lorry,1/1/2021,2
Malaysia,Pahang,Bentong,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Pahang,Bentong,property,theft_vehicle_lorry,1/1/2023,3
Malaysia,Pahang,Bentong,property,theft_vehicle_motorcar,1/1/2021,8
Malaysia,Pahang,Bentong,property,theft_vehicle_motorcar,1/1/2022,12
Malaysia,Pahang,Bentong,property,theft_vehicle_motorcar,1/1/2023,18
Malaysia,Pahang,Bentong,property,theft_vehicle_motorcycle,1/1/2021,29
Malaysia,Pahang,Bentong,property,theft_vehicle_motorcycle,1/1/2022,43
Malaysia,Pahang,Bentong,property,theft_vehicle_motorcycle,1/1/2023,43
Malaysia,Pahang,Bera,assault,all,1/1/2021,25
Malaysia,Pahang,Bera,assault,all,1/1/2022,34
Malaysia,Pahang,Bera,assault,all,1/1/2023,31
Malaysia,Pahang,Bera,assault,causing_injury,1/1/2021,15
Malaysia,Pahang,Bera,assault,causing_injury,1/1/2022,18
Malaysia,Pahang,Bera,assault,causing_injury,1/1/2023,12
Malaysia,Pahang,Bera,assault,murder,1/1/2021,0
Malaysia,Pahang,Bera,assault,murder,1/1/2022,1
Malaysia,Pahang,Bera,assault,murder,1/1/2023,0
Malaysia,Pahang,Bera,assault,rape,1/1/2021,6
Malaysia,Pahang,Bera,assault,rape,1/1/2022,12
Malaysia,Pahang,Bera,assault,rape,1/1/2023,7
Malaysia,Pahang,Bera,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Pahang,Bera,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Pahang,Bera,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Pahang,Bera,assault,robbery_gang_unarmed,1/1/2021,1
Malaysia,Pahang,Bera,assault,robbery_gang_unarmed,1/1/2022,1
Malaysia,Pahang,Bera,assault,robbery_gang_unarmed,1/1/2023,7
Malaysia,Pahang,Bera,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Pahang,Bera,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Pahang,Bera,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Pahang,Bera,assault,robbery_solo_unarmed,1/1/2021,3
Malaysia,Pahang,Bera,assault,robbery_solo_unarmed,1/1/2022,2
Malaysia,Pahang,Bera,assault,robbery_solo_unarmed,1/1/2023,5
Malaysia,Pahang,Bera,property,all,1/1/2021,91
Malaysia,Pahang,Bera,property,all,1/1/2022,93
Malaysia,Pahang,Bera,property,all,1/1/2023,89
Malaysia,Pahang,Bera,property,break_in,1/1/2021,18
Malaysia,Pahang,Bera,property,break_in,1/1/2022,32
Malaysia,Pahang,Bera,property,break_in,1/1/2023,28
Malaysia,Pahang,Bera,property,theft_other,1/1/2021,48
Malaysia,Pahang,Bera,property,theft_other,1/1/2022,45
Malaysia,Pahang,Bera,property,theft_other,1/1/2023,42
Malaysia,Pahang,Bera,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Pahang,Bera,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Pahang,Bera,property,theft_vehicle_lorry,1/1/2023,1
Malaysia,Pahang,Bera,property,theft_vehicle_motorcar,1/1/2021,1
Malaysia,Pahang,Bera,property,theft_vehicle_motorcar,1/1/2022,4
Malaysia,Pahang,Bera,property,theft_vehicle_motorcar,1/1/2023,2
Malaysia,Pahang,Bera,property,theft_vehicle_motorcycle,1/1/2021,24
Malaysia,Pahang,Bera,property,theft_vehicle_motorcycle,1/1/2022,12
Malaysia,Pahang,Bera,property,theft_vehicle_motorcycle,1/1/2023,16
Malaysia,Pahang,Cameron Highlands,assault,all,1/1/2021,21
Malaysia,Pahang,Cameron Highlands,assault,all,1/1/2022,15
Malaysia,Pahang,Cameron Highlands,assault,all,1/1/2023,19
Malaysia,Pahang,Cameron Highlands,assault,causing_injury,1/1/2021,15
Malaysia,Pahang,Cameron Highlands,assault,causing_injury,1/1/2022,7
Malaysia,Pahang,Cameron Highlands,assault,causing_injury,1/1/2023,11
Malaysia,Pahang,Cameron Highlands,assault,murder,1/1/2021,1
Malaysia,Pahang,Cameron Highlands,assault,murder,1/1/2022,3
Malaysia,Pahang,Cameron Highlands,assault,murder,1/1/2023,0
Malaysia,Pahang,Cameron Highlands,assault,rape,1/1/2021,3
Malaysia,Pahang,Cameron Highlands,assault,rape,1/1/2022,4
Malaysia,Pahang,Cameron Highlands,assault,rape,1/1/2023,5
Malaysia,Pahang,Cameron Highlands,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Pahang,Cameron Highlands,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Pahang,Cameron Highlands,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Pahang,Cameron Highlands,assault,robbery_gang_unarmed,1/1/2021,2
Malaysia,Pahang,Cameron Highlands,assault,robbery_gang_unarmed,1/1/2022,1
Malaysia,Pahang,Cameron Highlands,assault,robbery_gang_unarmed,1/1/2023,1
Malaysia,Pahang,Cameron Highlands,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Pahang,Cameron Highlands,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Pahang,Cameron Highlands,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Pahang,Cameron Highlands,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Pahang,Cameron Highlands,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Pahang,Cameron Highlands,assault,robbery_solo_unarmed,1/1/2023,2
Malaysia,Pahang,Cameron Highlands,property,all,1/1/2021,17
Malaysia,Pahang,Cameron Highlands,property,all,1/1/2022,30
Malaysia,Pahang,Cameron Highlands,property,all,1/1/2023,31
Malaysia,Pahang,Cameron Highlands,property,break_in,1/1/2021,2
Malaysia,Pahang,Cameron Highlands,property,break_in,1/1/2022,4
Malaysia,Pahang,Cameron Highlands,property,break_in,1/1/2023,5
Malaysia,Pahang,Cameron Highlands,property,theft_other,1/1/2021,6
Malaysia,Pahang,Cameron Highlands,property,theft_other,1/1/2022,10
Malaysia,Pahang,Cameron Highlands,property,theft_other,1/1/2023,8
Malaysia,Pahang,Cameron Highlands,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Pahang,Cameron Highlands,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Pahang,Cameron Highlands,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Pahang,Cameron Highlands,property,theft_vehicle_motorcar,1/1/2021,1
Malaysia,Pahang,Cameron Highlands,property,theft_vehicle_motorcar,1/1/2022,3
Malaysia,Pahang,Cameron Highlands,property,theft_vehicle_motorcar,1/1/2023,5
Malaysia,Pahang,Cameron Highlands,property,theft_vehicle_motorcycle,1/1/2021,8
Malaysia,Pahang,Cameron Highlands,property,theft_vehicle_motorcycle,1/1/2022,13
Malaysia,Pahang,Cameron Highlands,property,theft_vehicle_motorcycle,1/1/2023,13
Malaysia,Pahang,Jerantut,assault,all,1/1/2021,18
Malaysia,Pahang,Jerantut,assault,all,1/1/2022,29
Malaysia,Pahang,Jerantut,assault,all,1/1/2023,27
Malaysia,Pahang,Jerantut,assault,causing_injury,1/1/2021,9
Malaysia,Pahang,Jerantut,assault,causing_injury,1/1/2022,10
Malaysia,Pahang,Jerantut,assault,causing_injury,1/1/2023,9
Malaysia,Pahang,Jerantut,assault,murder,1/1/2021,1
Malaysia,Pahang,Jerantut,assault,murder,1/1/2022,1
Malaysia,Pahang,Jerantut,assault,murder,1/1/2023,0
Malaysia,Pahang,Jerantut,assault,rape,1/1/2021,7
Malaysia,Pahang,Jerantut,assault,rape,1/1/2022,12
Malaysia,Pahang,Jerantut,assault,rape,1/1/2023,12
Malaysia,Pahang,Jerantut,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Pahang,Jerantut,assault,robbery_gang_armed,1/1/2022,1
Malaysia,Pahang,Jerantut,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Pahang,Jerantut,assault,robbery_gang_unarmed,1/1/2021,1
Malaysia,Pahang,Jerantut,assault,robbery_gang_unarmed,1/1/2022,2
Malaysia,Pahang,Jerantut,assault,robbery_gang_unarmed,1/1/2023,5
Malaysia,Pahang,Jerantut,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Pahang,Jerantut,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Pahang,Jerantut,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Pahang,Jerantut,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Pahang,Jerantut,assault,robbery_solo_unarmed,1/1/2022,3
Malaysia,Pahang,Jerantut,assault,robbery_solo_unarmed,1/1/2023,1
Malaysia,Pahang,Jerantut,property,all,1/1/2021,98
Malaysia,Pahang,Jerantut,property,all,1/1/2022,83
Malaysia,Pahang,Jerantut,property,all,1/1/2023,91
Malaysia,Pahang,Jerantut,property,break_in,1/1/2021,28
Malaysia,Pahang,Jerantut,property,break_in,1/1/2022,17
Malaysia,Pahang,Jerantut,property,break_in,1/1/2023,22
Malaysia,Pahang,Jerantut,property,theft_other,1/1/2021,57
Malaysia,Pahang,Jerantut,property,theft_other,1/1/2022,48
Malaysia,Pahang,Jerantut,property,theft_other,1/1/2023,43
Malaysia,Pahang,Jerantut,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Pahang,Jerantut,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Pahang,Jerantut,property,theft_vehicle_lorry,1/1/2023,1
Malaysia,Pahang,Jerantut,property,theft_vehicle_motorcar,1/1/2021,1
Malaysia,Pahang,Jerantut,property,theft_vehicle_motorcar,1/1/2022,3
Malaysia,Pahang,Jerantut,property,theft_vehicle_motorcar,1/1/2023,0
Malaysia,Pahang,Jerantut,property,theft_vehicle_motorcycle,1/1/2021,12
Malaysia,Pahang,Jerantut,property,theft_vehicle_motorcycle,1/1/2022,14
Malaysia,Pahang,Jerantut,property,theft_vehicle_motorcycle,1/1/2023,25
Malaysia,Pahang,Kuala Lipis,assault,all,1/1/2021,15
Malaysia,Pahang,Kuala Lipis,assault,all,1/1/2022,9
Malaysia,Pahang,Kuala Lipis,assault,all,1/1/2023,20
Malaysia,Pahang,Kuala Lipis,assault,causing_injury,1/1/2021,10
Malaysia,Pahang,Kuala Lipis,assault,causing_injury,1/1/2022,6
Malaysia,Pahang,Kuala Lipis,assault,causing_injury,1/1/2023,5
Malaysia,Pahang,Kuala Lipis,assault,murder,1/1/2021,1
Malaysia,Pahang,Kuala Lipis,assault,murder,1/1/2022,0
Malaysia,Pahang,Kuala Lipis,assault,murder,1/1/2023,0
Malaysia,Pahang,Kuala Lipis,assault,rape,1/1/2021,2
Malaysia,Pahang,Kuala Lipis,assault,rape,1/1/2022,3
Malaysia,Pahang,Kuala Lipis,assault,rape,1/1/2023,11
Malaysia,Pahang,Kuala Lipis,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Pahang,Kuala Lipis,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Pahang,Kuala Lipis,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Pahang,Kuala Lipis,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Pahang,Kuala Lipis,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Pahang,Kuala Lipis,assault,robbery_gang_unarmed,1/1/2023,3
Malaysia,Pahang,Kuala Lipis,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Pahang,Kuala Lipis,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Pahang,Kuala Lipis,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Pahang,Kuala Lipis,assault,robbery_solo_unarmed,1/1/2021,2
Malaysia,Pahang,Kuala Lipis,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Pahang,Kuala Lipis,assault,robbery_solo_unarmed,1/1/2023,1
Malaysia,Pahang,Kuala Lipis,property,all,1/1/2021,65
Malaysia,Pahang,Kuala Lipis,property,all,1/1/2022,60
Malaysia,Pahang,Kuala Lipis,property,all,1/1/2023,58
Malaysia,Pahang,Kuala Lipis,property,break_in,1/1/2021,9
Malaysia,Pahang,Kuala Lipis,property,break_in,1/1/2022,16
Malaysia,Pahang,Kuala Lipis,property,break_in,1/1/2023,13
Malaysia,Pahang,Kuala Lipis,property,theft_other,1/1/2021,42
Malaysia,Pahang,Kuala Lipis,property,theft_other,1/1/2022,36
Malaysia,Pahang,Kuala Lipis,property,theft_other,1/1/2023,31
Malaysia,Pahang,Kuala Lipis,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Pahang,Kuala Lipis,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Pahang,Kuala Lipis,property,theft_vehicle_lorry,1/1/2023,4
Malaysia,Pahang,Kuala Lipis,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Pahang,Kuala Lipis,property,theft_vehicle_motorcar,1/1/2022,0
Malaysia,Pahang,Kuala Lipis,property,theft_vehicle_motorcar,1/1/2023,3
Malaysia,Pahang,Kuala Lipis,property,theft_vehicle_motorcycle,1/1/2021,14
Malaysia,Pahang,Kuala Lipis,property,theft_vehicle_motorcycle,1/1/2022,7
Malaysia,Pahang,Kuala Lipis,property,theft_vehicle_motorcycle,1/1/2023,7
Malaysia,Pahang,Kuantan,assault,all,1/1/2021,139
Malaysia,Pahang,Kuantan,assault,all,1/1/2022,112
Malaysia,Pahang,Kuantan,assault,all,1/1/2023,118
Malaysia,Pahang,Kuantan,assault,causing_injury,1/1/2021,62
Malaysia,Pahang,Kuantan,assault,causing_injury,1/1/2022,48
Malaysia,Pahang,Kuantan,assault,causing_injury,1/1/2023,54
Malaysia,Pahang,Kuantan,assault,murder,1/1/2021,3
Malaysia,Pahang,Kuantan,assault,murder,1/1/2022,1
Malaysia,Pahang,Kuantan,assault,murder,1/1/2023,1
Malaysia,Pahang,Kuantan,assault,rape,1/1/2021,36
Malaysia,Pahang,Kuantan,assault,rape,1/1/2022,31
Malaysia,Pahang,Kuantan,assault,rape,1/1/2023,33
Malaysia,Pahang,Kuantan,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Pahang,Kuantan,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Pahang,Kuantan,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Pahang,Kuantan,assault,robbery_gang_unarmed,1/1/2021,18
Malaysia,Pahang,Kuantan,assault,robbery_gang_unarmed,1/1/2022,21
Malaysia,Pahang,Kuantan,assault,robbery_gang_unarmed,1/1/2023,20
Malaysia,Pahang,Kuantan,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Pahang,Kuantan,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Pahang,Kuantan,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Pahang,Kuantan,assault,robbery_solo_unarmed,1/1/2021,20
Malaysia,Pahang,Kuantan,assault,robbery_solo_unarmed,1/1/2022,11
Malaysia,Pahang,Kuantan,assault,robbery_solo_unarmed,1/1/2023,10
Malaysia,Pahang,Kuantan,property,all,1/1/2021,696
Malaysia,Pahang,Kuantan,property,all,1/1/2022,561
Malaysia,Pahang,Kuantan,property,all,1/1/2023,483
Malaysia,Pahang,Kuantan,property,break_in,1/1/2021,206
Malaysia,Pahang,Kuantan,property,break_in,1/1/2022,183
Malaysia,Pahang,Kuantan,property,break_in,1/1/2023,136
Malaysia,Pahang,Kuantan,property,theft_other,1/1/2021,321
Malaysia,Pahang,Kuantan,property,theft_other,1/1/2022,192
Malaysia,Pahang,Kuantan,property,theft_other,1/1/2023,128
Malaysia,Pahang,Kuantan,property,theft_vehicle_lorry,1/1/2021,7
Malaysia,Pahang,Kuantan,property,theft_vehicle_lorry,1/1/2022,6
Malaysia,Pahang,Kuantan,property,theft_vehicle_lorry,1/1/2023,12
Malaysia,Pahang,Kuantan,property,theft_vehicle_motorcar,1/1/2021,38
Malaysia,Pahang,Kuantan,property,theft_vehicle_motorcar,1/1/2022,43
Malaysia,Pahang,Kuantan,property,theft_vehicle_motorcar,1/1/2023,39
Malaysia,Pahang,Kuantan,property,theft_vehicle_motorcycle,1/1/2021,124
Malaysia,Pahang,Kuantan,property,theft_vehicle_motorcycle,1/1/2022,137
Malaysia,Pahang,Kuantan,property,theft_vehicle_motorcycle,1/1/2023,168
Malaysia,Pahang,Maran,assault,all,1/1/2021,28
Malaysia,Pahang,Maran,assault,all,1/1/2022,18
Malaysia,Pahang,Maran,assault,all,1/1/2023,19
Malaysia,Pahang,Maran,assault,causing_injury,1/1/2021,8
Malaysia,Pahang,Maran,assault,causing_injury,1/1/2022,4
Malaysia,Pahang,Maran,assault,causing_injury,1/1/2023,7
Malaysia,Pahang,Maran,assault,murder,1/1/2021,1
Malaysia,Pahang,Maran,assault,murder,1/1/2022,0
Malaysia,Pahang,Maran,assault,murder,1/1/2023,0
Malaysia,Pahang,Maran,assault,rape,1/1/2021,12
Malaysia,Pahang,Maran,assault,rape,1/1/2022,11
Malaysia,Pahang,Maran,assault,rape,1/1/2023,9
Malaysia,Pahang,Maran,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Pahang,Maran,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Pahang,Maran,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Pahang,Maran,assault,robbery_gang_unarmed,1/1/2021,3
Malaysia,Pahang,Maran,assault,robbery_gang_unarmed,1/1/2022,3
Malaysia,Pahang,Maran,assault,robbery_gang_unarmed,1/1/2023,2
Malaysia,Pahang,Maran,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Pahang,Maran,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Pahang,Maran,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Pahang,Maran,assault,robbery_solo_unarmed,1/1/2021,4
Malaysia,Pahang,Maran,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Pahang,Maran,assault,robbery_solo_unarmed,1/1/2023,1
Malaysia,Pahang,Maran,property,all,1/1/2021,121
Malaysia,Pahang,Maran,property,all,1/1/2022,107
Malaysia,Pahang,Maran,property,all,1/1/2023,111
Malaysia,Pahang,Maran,property,break_in,1/1/2021,34
Malaysia,Pahang,Maran,property,break_in,1/1/2022,41
Malaysia,Pahang,Maran,property,break_in,1/1/2023,28
Malaysia,Pahang,Maran,property,theft_other,1/1/2021,59
Malaysia,Pahang,Maran,property,theft_other,1/1/2022,42
Malaysia,Pahang,Maran,property,theft_other,1/1/2023,55
Malaysia,Pahang,Maran,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Pahang,Maran,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Pahang,Maran,property,theft_vehicle_lorry,1/1/2023,1
Malaysia,Pahang,Maran,property,theft_vehicle_motorcar,1/1/2021,4
Malaysia,Pahang,Maran,property,theft_vehicle_motorcar,1/1/2022,2
Malaysia,Pahang,Maran,property,theft_vehicle_motorcar,1/1/2023,5
Malaysia,Pahang,Maran,property,theft_vehicle_motorcycle,1/1/2021,24
Malaysia,Pahang,Maran,property,theft_vehicle_motorcycle,1/1/2022,22
Malaysia,Pahang,Maran,property,theft_vehicle_motorcycle,1/1/2023,22
Malaysia,Pahang,Pekan,assault,all,1/1/2021,33
Malaysia,Pahang,Pekan,assault,all,1/1/2022,25
Malaysia,Pahang,Pekan,assault,all,1/1/2023,18
Malaysia,Pahang,Pekan,assault,causing_injury,1/1/2021,16
Malaysia,Pahang,Pekan,assault,causing_injury,1/1/2022,7
Malaysia,Pahang,Pekan,assault,causing_injury,1/1/2023,5
Malaysia,Pahang,Pekan,assault,murder,1/1/2021,0
Malaysia,Pahang,Pekan,assault,murder,1/1/2022,1
Malaysia,Pahang,Pekan,assault,murder,1/1/2023,0
Malaysia,Pahang,Pekan,assault,rape,1/1/2021,10
Malaysia,Pahang,Pekan,assault,rape,1/1/2022,13
Malaysia,Pahang,Pekan,assault,rape,1/1/2023,7
Malaysia,Pahang,Pekan,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Pahang,Pekan,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Pahang,Pekan,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Pahang,Pekan,assault,robbery_gang_unarmed,1/1/2021,4
Malaysia,Pahang,Pekan,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Pahang,Pekan,assault,robbery_gang_unarmed,1/1/2023,0
Malaysia,Pahang,Pekan,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Pahang,Pekan,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Pahang,Pekan,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Pahang,Pekan,assault,robbery_solo_unarmed,1/1/2021,3
Malaysia,Pahang,Pekan,assault,robbery_solo_unarmed,1/1/2022,4
Malaysia,Pahang,Pekan,assault,robbery_solo_unarmed,1/1/2023,6
Malaysia,Pahang,Pekan,property,all,1/1/2021,122
Malaysia,Pahang,Pekan,property,all,1/1/2022,84
Malaysia,Pahang,Pekan,property,all,1/1/2023,80
Malaysia,Pahang,Pekan,property,break_in,1/1/2021,57
Malaysia,Pahang,Pekan,property,break_in,1/1/2022,38
Malaysia,Pahang,Pekan,property,break_in,1/1/2023,23
Malaysia,Pahang,Pekan,property,theft_other,1/1/2021,45
Malaysia,Pahang,Pekan,property,theft_other,1/1/2022,28
Malaysia,Pahang,Pekan,property,theft_other,1/1/2023,28
Malaysia,Pahang,Pekan,property,theft_vehicle_lorry,1/1/2021,2
Malaysia,Pahang,Pekan,property,theft_vehicle_lorry,1/1/2022,3
